Review,Topic_ID
국립중앙박물관 갔다가 산책하기 좋은 공원이에요 고려시대나 통일신라시대 석탑이 있어서 역사나 유물에 관심 있는 사람들한테도 좋을 것 같아요 전반적으로 깨끗하고 정갈하게 조경도 잘 되어있어요,0
"국립중앙박물관 옆에 있는 가족 공원, 가족공원인 만큼 아이들이 같이 놀만한 공간이 많고, 한강변과 다르게 젊은 사람들이 놀기는 조금 애매하다 주차공간이 한 40자리 정도 뿐이라서 1시간까지도 기다려야할 수 있다 국립중앙박물관과 이어져있으니(500미터) 그쪽에서 오는 것도 괜찮더",0
풍광이 좋고 아이들 놀기에도 좋아요 다만 주차가 매우 힘들 수 있으므로 짐이 너무 많지 않다면 택시를 추천합니다 도심에서 숲을 느낄 수 있습니다,0
놀이터 아이들이 놀기 좋아요 반려견 동반 환경 잔디가 잘 깔려있고 산책하기 좋은 환경입니다 용산에서 벚꽃을 볼수있는 장소 찾아보니 가족공원으로 나와서 강아지랑 산책하고 왔습니다 개구리 소리도 듣고 벚꽃도보고 강아지랑 잔디밭에서 뛰기도 하고 좋았네요,0
주차장 공간은 별로 없어서 줄 서서 들어가는 경우가 많고 그래서 저는 국립중앙박물관을 이용하고 있습니다 서울에서 제일 쾌적하고 아름다운 공원입니다,1
"공원 근처에는 국립중앙박물관과 전쟁기념관이 있어서 함께 둘러보기에 좋고, 도심 속에서 자연과 여유를 느끼고 싶을 때 방문하면 힐링이 되는 공간이에요 특히 아이들이 뛰어놀 수 있는 공간이 많아서 가족 나들이 장소로 인기가 많고, 조용한 분위기 덕분에 혼자 사색을 즐기기에도 좋아요 넓게 펼쳐진 잔디밭과 울창한 나무들 덕분에 가벼운 산책을 즐기기에 좋고, 가족 단위 방문객들이 돗자리를 깔고 피크닉을 즐기는 모습을 자주 볼 수 있어요",0
국립중앙박물관과 이어져 있어 잠시 들러 둘러보기 좋습니다 연못과 조경이 잘 관리되어 있고 잔디밭도 넓습니다,0
웨딩촬영하는 커플들도 많고 동상이나 석탑같은 유물과 호수 그리고 산책로가 잘 조성되어 있었습니다,0
"용산공원에서 제일 가까운 주차장이에요 화장실 주차장 바로 옆에 있어요 용산공원이 넓어 강아지 산책, 피크닉 하기 좋아요",0
이름 그대로 가족들과 산책과 소풍을 할수 있는 좋은 공원이네요 옆 중앙박물관 주차장에 주차하시고 공원까지 걸어가는데 5분이면 충분하네요 다만 주차장이 협소하네요,0
강아지 🐶 동반가능하며 황토길 걷는 트랙과 발을 씻을수 있도록 발샤워시설이 있습니다 도심 속에 이런 공원이 있다는 건 축복입니다,0
"주말 만차인 주차장에 들어오려고, 차들이 100미터 정도 긴 줄을 서있는데, 그 정도 공원은 아닌 듯 한데, 의아 하더라고요 여러 지역의 호수공원 들에 비해 작은 규모의 공원 이지만, 산책로와 연못 그리고 잔디마당 등이 조화롭고 아름답게 잘 꾸며져 있습니다 바로 옆 국립중앙박물관과 연계하여 방문 하기에 좋습니다",0
"가족 단위 방문객들이 많아 어린이들을 위한 놀이시설도 잘 갖춰져 있으며, 도심에서 벗어나 자연과 함께 여유로운 시간을 보내기에 좋습니다 용산 가족 공원은 도심 속에서 자연을 즐길 수 있는 평화로운 공간입니다 특히 가을에는 공원의 나무들이 물들어 더욱 아름다운 풍경을 제공합니다",0
황톳길 맨발걷기도 너무 좋앗고 아이들 뛰어노는것 지켜보는것만으로도 행복하네요 ㅎㅎ 주말에 갔더니 주차장 들어가기가 조금 어렵긴 했는데 들어가고 나서는 너무 힐링되는 기분이었어요,0
주차장과 차분하면서도 한적해 산책하기 좋은 곳입니다 낮시간에는 주차 및 혼잡한 경향이 있으니 참고하시면 좋을듯합니다 추천하는 방문시간은 저녁 6시 이후에 방문한다면 보다 편안하게 용산 가족공원을 즐길수 있습니다,0
"[Kor/Eng] 기대 안하고 갔는데 너무 좋았어요 자연도 좋았고 공간도 넓었고 조용했어요 주말에 쉬러 오기에 딱인것 같아요 i didn't anticipate anything, just wanted to check out the place, but once i got here, it was great",0
주차장이 작기 때문에 아침 일찍 가시는 분들이 아니라면 용산가족공원이 아닌 국립중앙박물관 주차장에 주차하시고 걸어가세요 아이들 풀 속에서 뛰어 다니기도 참 좋은 곳이라고 생각이 됩니다 하늘 맑은 날엔 방문해서 힐링하기 좋을거 같네요,0
어서 용산공원 전체가 개발되길 바래요 작지만 정말 한국적으로 아름다운 곳입니다,1
"모두 편안히 쉴수 있는 곳입니다 나무가 울창해서 아주 좋아요 다만 주차공간이 너무 협소하여 주말에 차를 가져가실 분들은 한참 기다리셔야합니다 화장실 화장실안에 쓰레기통이 없으니 쓰레기 올려놓고 가시는 얌체족들이 많네요 아이들을 동반한 가족,어르신 맨발 걷기,데이트족",0
"한국적인 아기자기한 느낌과 미국적인 넓은 공원 느낌이 어우러져 여유와 평안한 느낌을 선사한다 넓은 잔디밭과 버드나무, 작은 냇물이 어우러져 정말 아름다운 느낌이 드는 공원 바로 옆에 국립중앙박물관이 함께 있어 볼거리도 충분하다",1
